Apellidos, Nombre;Cargo Publico;"Retribuciones2014
Retribuciones2015";Fecha Inicio Relacion;Fecha Fin Relacion;Id_Dpto;Departamento;Id_Organo;Organo;Id_Centro_Organico;Centro Organico;Fecha Actualizacion
GARAMENDI LANDA, OLATZ;VICECONSEJERO/A;82.411,52;27/12/2012;;6;06 - EDUCACION, POLITICA LINGUISTICA Y CULTURA;6;Departamento de Educacion, Politica Linguistica y Cultura;6100000;VICECONSEJERIA DE ADMINISTRACION Y SERVICIOS;30/11/2015
GARAMENDI LANDA, OLATZ;VICECONSEJERO/A;82.664,00;27/12/2012;;6;06 - EDUCACION, POLITICA LINGUISTICA Y CULTURA;6;Departamento de Educacion, Politica Linguistica y Cultura;6100000;VICECONSEJERIA DE ADMINISTRACION Y SERVICIOS;22/06/2016
GARATE PEREZ, SUSANA;DIRECTOR/A ECONOMICO-FINANCIERO GR.2;5.752,86;01/12/2015;;8;08 - SALUD;60;OSAKIDETZA, Servicio vasco de salud;60123000;ORGANIZACION SANITARIA INTEGRADA BARRUALDE-GALDAKAO;22/06/2016
GARAY IBAÑEZ DE ELEJALDE,JOSU IÑAKI;DIRECTOR/A GENERAL;76.908,00;13/09/2013;;5;05 - HACIENDA Y FINANZAS;64;Instituto Vasco de Finanzas;64010000;Direccion General del Instituto Vasco de Finanzas;30/11/2015
GARAY IBAÑEZ DE ELEJALDE,JOSU IÑAKI;DIRECTOR/A GENERAL;76.908,00;13/09/2013;;5;05 - HACIENDA Y FINANZAS;64;IVF, Instituto Vasco de Finanzas;64010000;DIRECCION GENERAL / GERENCIA;22/06/2016
GARCIA DE MOTILOA UBIS, JUAN IGNACIO;VICECONSEJERO/A;78.673,83;25/04/2013;01/04/2015;3;03 - DESARROLLO ECONOMICO Y COMPETITIVIDAD;3;Departamento de Desarrollo Economico y Competitividad;3200000;VICECONSEJERIA DE INDUSTRIA;30/11/2015
GARCIA DE MOTILOA UBIS, JUAN IGNACIO;VICECONSEJERO/A;19.652,94;25/04/2013;01/04/2015;3;03 - DESARROLLO ECONOMICO Y COMPETITIVIDAD;3;Departamento de Desarrollo Economico y Competitividad;3200000;VICECONSEJERIA DE INDUSTRIA;22/06/2016
GARCIA DE SALAZAR OLANO, Mª PILAR;"ASESOR/A DES. PLAN ESTRAT. ERTZANTZA ""HORIZ. 2016""";78.673,83;01/05/2013;06/07/2015;7;07 - SEGURIDAD;7;Departamento de Seguridad;7000000;CONSEJERIA;30/11/2015
GARCIA DE SALAZAR OLANO, Mª PILAR;"ASESOR/A DES. PLAN ESTRAT. ERTZANTZA ""HORIZ. 2016""";43.733,12;01/05/2013;06/07/2015;7;07 - SEGURIDAD;7;Departamento de Seguridad;7000000;CONSEJERIA;22/06/2016
GARCIA URBANEJA, MARBELLA;DIRECTOR/A GERENTE GR.4;70.176,62;19/01/2011;;8;08 - SALUD;60;OSAKIDETZA - Servicio vasco de salud;60125000;HOSPITAL SANTA MARINA;30/11/2015
GARCIA URBANEJA, MARBELLA;DIRECTOR/A GERENTE GR.4;70.687,51;19/01/2011;;8;08 - SALUD;60;OSAKIDETZA, Servicio vasco de salud;60125000;HOSPITAL SANTA MARINA;22/06/2016
GARMENDIA BERECIARTU, Mª MERCEDES;DIRECTOR/A;71.952,19;01/02/2013;;3;03 - DESARROLLO ECONOMICO Y COMPETITIVIDAD;3;Departamento de Desarrollo Economico y Competitividad;3320000;DIRECCION DE TURISMO;30/11/2015
GARMENDIA BERECIARTU, Mª MERCEDES;DIRECTOR/A;71.940,23;01/02/2013;;3;03 - DESARROLLO ECONOMICO Y COMPETITIVIDAD;3;Departamento de Desarrollo Economico y Competitividad;3320000;DIRECCION DE TURISMO;22/06/2016
GARMENDIA TOLOSA, Mª TERESA;DIRECTOR/A GERENTE GR.3;78.324,72;17/07/2013;;8;08 - SALUD;60;OSAKIDETZA - Servicio vasco de salud;60132000;ORGANIZACION SANITARIA INTEGRADA GOIERRI-ALTO UROLA;30/11/2015
GARMENDIA TOLOSA, Mª TERESA;DIRECTOR/A GERENTE GR.3;78.439,74;17/07/2013;;8;08 - SALUD;60;OSAKIDETZA, Servicio vasco de salud;60132000;ORGANIZACION SANITARIA INTEGRADA GOIERRI-ALTO UROLA;22/06/2016
GARTZIA AZURMENDI, RODRIGO;DIRECTOR/A;72.789,02;19/04/2013;;7;07 - SEGURIDAD;7;Departamento de Seguridad;7250000;DIRECCION DE COORDINACION DE SEGURIDAD;30/11/2015
GARTZIA AZURMENDI, RODRIGO;DIRECTOR/A;73.199,16;19/04/2013;;7;07 - SEGURIDAD;7;Departamento de Seguridad;7250000;DIRECCION DE COORDINACION DE SEGURIDAD;22/06/2016
GATZAGAETXEBARRIA BASTIDA, RICARDO;CONSEJERO/A DEL DEPARTAMENTO;92.292,05;17/12/2012;;5;05 - HACIENDA Y FINANZAS;5;Departamento de Hacienda y Finanzas;5000000;CONSEJERIA;30/11/2015
GATZAGAETXEBARRIA BASTIDA, RICARDO;CONSEJERO/A DEL DEPARTAMENTO;92.705,56;17/12/2012;;5;05 - HACIENDA Y FINANZAS;5;Departamento de Hacienda y Finanzas;5000000;CONSEJERIA;22/06/2016
GIMENEZ BECH, JORGE;DIRECTOR/A;67.087,04;25/04/2013;;6;06 - EDUCACION, POLITICA LINGUISTICA Y CULTURA;6;Departamento de Educacion, Politica Linguistica y Cultura;6530000;DIRECCION INVESTIGACION LINGUISTICA Y COORDINACION;30/11/2015
GIMENEZ BECH, JORGE;DIRECTOR/A;67.087,02;25/04/2013;;6;06 - EDUCACION, POLITICA LINGUISTICA Y CULTURA;6;Departamento de Educacion, Politica Linguistica y Cultura;6530000;DIRECCION INVESTIGACION LINGUISTICA Y COORDINACION;22/06/2016
GOENAGA EGIBAR, IMANOL;ASESOR/A MAT. DE INNOVACION E INTERNACIONALIZACION;27.402,38;04/08/2014;;3;03 - DESARROLLO ECONOMICO Y COMPETITIVIDAD;3;Departamento de Desarrollo Economico y Competitividad;3000000;CONSEJERIA;30/11/2015
GOENAGA EGIBAR, IMANOL;ASESOR/A MAT. DE INNOVACION E INTERNACIONALIZACION;67,087,02;04/08/2014;;3;03 - DESARROLLO ECONOMICO Y COMPETITIVIDAD;3;Departamento de Desarrollo Economico y Competitividad;3000000;CONSEJERIA;22/06/2016
GOENAGA MENDIOLA, Mª AIZPEA;DIRECTOR/A GENERAL;83.039,54;04/06/2010;;6;06 - EDUCACION, POLITICA LINGUISTICA Y CULTURA;67;Instituto Vasco Etxepare Euskal Institutua / Basque Institute;67100000;Direccion General del Instituto Vasco Etxepare Euskal Institutua / Basque Institute;30/11/2015
GOENAGA MENDIOLA, Mª AIZPEA;DIRECTOR/A GENERAL;80.047,26;04/06/2010;;6;06 - EDUCACION, POLITICA LINGUISTICA Y CULTURA;67;Instituto Vasco Etxepare Euskal Institutua / Basque Institute;67100000;DIRECCION GENERAL / GERENCIA;22/06/2016
GOMEZ INHIESTO, M. ELISA;DIRECTOR/A ECONOMICO-FINANCIERO GR.1;80.361,40;11/02/2013;31/12/2014;8;08 - SALUD;60;OSAKIDETZA - Servicio vasco de salud;60121000;ORGANIZACION SANITARIA INTEGRADA EZKERRALDEA ENKARTERRI CRUCES;30/11/2015
GOMEZ INHIESTO, M. ELISA;DIRECTOR/A ECONOMICO-FINANCIERO GR.1;82.097,74;01/01/2015;;8;08 - SALUD;60;OSAKIDETZA, Servicio vasco de salud;60121000;ORGANIZACION SANITARIA INTEGRADA EZKERRALDEA ENKARTERRI CRUCES;22/06/2016
GONZALEZ GUTIERREZ, JOSE ANTONIO;DIRECTOR/A ECONOMICO-FINANCIERO ATENCION PRIMARIA;59.500,44;01/09/1997;31/12/2014;8;08 - SALUD;60;OSAKIDETZA - Servicio vasco de salud;60129000;COMARCA EZKERRALDEA-ENKARTERRI;30/11/2015
GONZALEZ LOMBIDE, EDUARDO;DIRECTOR/A GERENTE GR.3;81.015,06;12/10/2011;31/05/2015;8;08 - SALUD;60;OSAKIDETZA - Servicio vasco de salud;60134000;ORGANIZACION SANITARIA INTEGRADA BAJO DEBA;30/11/2015
GONZALEZ LOMBIDE, EDUARDO;DIRECTOR/A GERENTE GR.3;40.390,36;12/10/2011;31/05/2015;8;08 - SALUD;60;OSAKIDETZA, Servicio vasco de salud;60134000;ORGANIZACION SANITARIA INTEGRADA DEBABARRENA;22/06/2016
GONZALEZ MACHO, ROSARIO;DIRECTOR/A DE COORDINACION ASISTENCIAL AREA DE ENFERMERIA GR.3;34.584,76;15/06/2015;;8;08 - SALUD;60;OSAKIDETZA, Servicio vasco de salud;60128000;ORGANIZACION SANITARIA INTEGRADA URIBE;22/06/2016
GONZALEZ SAN SEBASTIAN, TATIANA BEGOÑA;DIRECTOR/A;67.087,04;19/04/2013;;2;02 - ADMINISTRACION PUBLICA Y JUSTICIA;2;Departamento de Administracion Publica y Justicia;2020000;GABINETE;30/11/2015
GONZALEZ SAN SEBASTIAN, TATIANA BEGOÑA;DIRECTOR/A;67.087,02;19/04/2013;;2;02 - ADMINISTRACION PUBLICA Y JUSTICIA;2;Departamento de Administracion Publica y Justicia;2020000;GABINETE;22/06/2016
GONZALEZ TORRES, ROSA MICHOL;DIRECTOR/A GERENTE GR.2;82.540,02;05/05/2014;;8;08 - SALUD;60;OSAKIDETZA - Servicio vasco de salud;60122000;ORGANIZACION SANITARIA INTEGRADA BILBAO-BASURTO;30/11/2015
GONZALEZ TORRES, ROSA MICHOL;DIRECTOR/A GERENTE GR.2;83.924,44;05/05/2014;;8;08 - SALUD;60;OSAKIDETZA, Servicio vasco de salud;60122000;ORGANIZACION SANITARIA INTEGRADA BILBAO-BASURTO;22/06/2016
GONZALO GARCIA, ARANZAZU;DIRECTOR/A DE INTEGRACION ASISTENCIAL GR.2;69.717,83;31/01/2014;;8;08 - SALUD;60;OSAKIDETZA - Servicio vasco de salud;60122000;ORGANIZACION SANITARIA INTEGRADA BILBAO-BASURTO;30/11/2015
GONZALO GARCIA, ARANZAZU;DIRECTOR/A DE INTEGRACION ASISTENCIAL GR.2;77.057,04;31/01/2014;;8;08 - SALUD;60;OSAKIDETZA, Servicio vasco de salud;60122000;ORGANIZACION SANITARIA INTEGRADA BILBAO-BASURTO;22/06/2016
GOÑI URRIZA, NATIVIDAD;VOCAL AUTORIDAD VASCA DE LA COMPETENCIA;67.087,04;17/07/2012;;5;05 - HACIENDA Y FINANZAS;54;Autoridad Vasca de la Competencia;54000000;AUTORIDAD VASCA DE LA COMPETENCIA;30/11/2015
GOÑI URRIZA, NATIVIDAD;VOCAL AUTORIDAD VASCA DE LA COMPETENCIA;67.087,02;17/07/2012;;5;05 - HACIENDA Y FINANZAS;54;Autoridad Vasca de la Competencia;54100000;PRESIDENCIA;22/06/2016
GORDOA RIOS, ESTEFANIA;DIRECTOR/A;67.087,04;25/01/2013;;2;02 - ADMINISTRACION PUBLICA Y JUSTICIA;2;Departamento de Administracion Publica y Justicia;2320000;DIRECCION DE RELACIONES LABORALES;30/11/2015
GORDOA RIOS, ESTEFANIA;DIRECTOR/A;67.087,02;25/01/2013;;2;02 - ADMINISTRACION PUBLICA Y JUSTICIA;2;Departamento de Administracion Publica y Justicia;2320000;DIRECCION DE RELACIONES LABORALES;22/06/2016
GRANADO GUTIERREZ, JUAN;DIRECTOR/A DE PERSONAL ATENCION PRIMARIA;55.704,10;24/07/2012;31/12/2014;8;08 - SALUD;60;OSAKIDETZA - Servicio vasco de salud;60137000;ORGANIZACION SANITARIA INTEGRADA TOLOSALDEA;30/11/2015
GUAJARDO REMACHA, JUAN ANTONIO;DIRECTOR/A GERENTE GR.2;79.567,85;06/05/2014;;8;08 - SALUD;60;OSAKIDETZA - Servicio vasco de salud;60123000;ORGANIZACION SANITARIA INTEGRADA BARRUALDE-GALDAKAO;30/11/2015
GUAJARDO REMACHA, JUAN ANTONIO;DIRECTOR/A GERENTE GR.2;79.703,09;06/05/2014;;8;08 - SALUD;60;OSAKIDETZA, Servicio vasco de salud;60123000;ORGANIZACION SANITARIA INTEGRADA BARRUALDE-GALDAKAO;22/06/2016
GUEZALA OYARBIDE, LARRAITZ;DIRECTOR/A;67.087,04;25/04/2013;;3;03 - DESARROLLO ECONOMICO Y COMPETITIVIDAD;3;Departamento de Desarrollo Economico y Competitividad;3010000;DIRECCION DE GABINETE Y COMUNICACION;30/11/2015
GUEZALA OYARBIDE, LARRAITZ;DIRECTOR/A;67.151,76;25/04/2013;;3;03 - DESARROLLO ECONOMICO Y COMPETITIVIDAD;3;Departamento de Desarrollo Economico y Competitividad;3010000;DIRECCION DE GABINETE Y COMUNICACION;22/06/2016
GURRUCHAGA ARRIOLA, MIREN IDOIA;DIRECTOR/A MEDICO GR.1;78.638,84;01/05/2013;31/12/2014;8;08 - SALUD;60;OSAKIDETZA - Servicio vasco de salud;60131000;ORGANIZACION SANITARIA INTEGRADA DONOSTIALDEA;30/11/2015
GURRUCHAGA ARRIOLA, MIREN IDOIA;DIRECTOR/A MEDICO GR.1;79.755,77;01/01/2015;;8;08 - SALUD;60;OSAKIDETZA, Servicio vasco de salud;60131000;ORGANIZACION SANITARIA INTEGRADA DONOSTIALDEA;22/06/2016
GURTUBAI ARTETXE, JOSEBA IÑAKI;VICECONSEJERO/A;81.495,93;19/12/2012;;7;07 - SEGURIDAD;7;Departamento de Seguridad;7100000;VICECONSEJERIA DE ADMINISTRACION Y SERVICIOS;30/11/2015
GURTUBAI ARTETXE, JOSEBA IÑAKI;VICECONSEJERO/A;82.427,13;19/12/2012;;7;07 - SEGURIDAD;7;Departamento de Seguridad;7100000;VICECONSEJERIA DE ADMINISTRACION Y SERVICIOS;22/06/2016
GUTIERREZ FRAILE, ENRIQUE;DIRECTOR/A GERENTE;77.919,21;14/12/2011;;8;08 - SALUD;166;Osatek, S.A.;166010000;Osatek, S.A.;30/11/2015
GUTIERREZ FRAILE, ENRIQUE;DIRECTOR/A GERENTE;56.822,36;14/12/2011;12/09/2015;8;08 - SALUD;166;Osatek, S.A.;166010000;DIRECCION GENERAL / GERENCIA;22/06/2016
GUTIERREZ PEREZ DEL NOTARIO, ELENA;DIRECTOR/A;67.087,04;13/09/2013;;3;03 - DESARROLLO ECONOMICO Y COMPETITIVIDAD;3;Departamento de Desarrollo Economico y Competitividad;3410000;DIRECCION DE DESARROLLO RURAL Y LITORAL Y POLITICAS EUROPEAS;30/11/2015
GUTIERREZ PEREZ DEL NOTARIO, ELENA;DIRECTOR/A;67.087,02;13/09/2013;;3;03 - DESARROLLO ECONOMICO Y COMPETITIVIDAD;3;Departamento de Desarrollo Economico y Competitividad;3410000;DIRECCION DE DESARROLLO RURAL Y LITORAL Y POLITICAS EUROPEAS;22/06/2016
HERNAEZ LAVIÑA, ESTIBALIZ;VICECONSEJERO/A;78.673,83;25/04/2013;;3;03 - DESARROLLO ECONOMICO Y COMPETITIVIDAD;3;Departamento de Desarrollo Economico y Competitividad;3100000;VICECONSEJERIA DE TECNOLOGIA, INNOVACION Y COMPETITIVIDAD;30/11/2015
HERNAEZ LAVIÑA, ESTIBALIZ;VICECONSEJERO/A;78.757,77;25/04/2013;;3;03 - DESARROLLO ECONOMICO Y COMPETITIVIDAD;3;Departamento de Desarrollo Economico y Competitividad;3100000;VICECONSEJERIA DE TECNOLOGIA, INNOVACION Y COMPETITIVIDAD;22/06/2016
HERNANDEZ FERNANDEZ, MIGUEL;DIRECTOR/A DE PERSONAL ATENCION PRIMARIA;54.620,02;07/10/2013;31/12/2014;8;08 - SALUD;60;OSAKIDETZA - Servicio vasco de salud;60128000;ORGANIZACION SANITARIA INTEGRADA URIBE;30/11/2015
HERNANDEZ FERNANDEZ, MIGUEL;DIRECTOR/A DE PERSONAL GR.3;59.520,02;15/05/2015;;8;08 - SALUD;60;OSAKIDETZA, Servicio vasco de salud;60128000;ORGANIZACION SANITARIA INTEGRADA URIBE;22/06/2016
HERNANDO ARRANZ, PEDRO MARIA;VICECONSEJERO/A;78.673,83;19/04/2013;;5;05 - HACIENDA Y FINANZAS;5;Departamento de Hacienda y Finanzas;5300000;VICECONSEJERIA DE ECONOMIA Y PRESUPUESTOS;30/11/2015
HERNANDO ARRANZ, PEDRO MARIA;VICECONSEJERO/A;79.805,04;19/04/2013;;5;05 - HACIENDA Y FINANZAS;5;Departamento de Hacienda y Finanzas;5300000;VICECONSEJERIA DE ECONOMIA Y PRESUPUESTOS;22/06/2016
HERNANDO PORRES, MONICA;DIRECTOR/A;67.087,04;19/04/2013;;1;01 - LEHENDAKARITZA;1;Lehendakaritza;1310000;DIRECCION DE VICTIMAS Y DERECHOS HUMANOS;30/11/2015
HERNANDO PORRES, MONICA;DIRECTOR/A;67.087,01;19/04/2013;;1;01 - LEHENDAKARITZA;1;Lehendakaritza;1310000;DIRECCION DE VICTIMAS Y DERECHOS HUMANOS;22/06/2016
HERNANDO UZKUDUN, AMAIA;DIRECTOR/A DE COORDINACION ASISTENCIAL AREA DE ENFERMERIA GR.3;7.271,11;17/12/2011;14/04/2014;8;08 - SALUD;60;OSAKIDETZA - Servicio vasco de salud;60132000;ORGANIZACION SANITARIA INTEGRADA GOIERRI-ALTO UROLA;30/11/2015
HUIDOBRO BURGOS, FRANCISCO JOSE;PRESIDENTE/A;1.748,31;23/12/2014;;88;88 - Otros Entes, LEY 1/2014, de 26 de junio;204;Consejo Economico y Social Vasco;204010000;Consejo Economico y Social Vasco;30/11/2015
HUIDOBRO BURGOS, FRANCISCO JOSE;PRESIDENTE/A;79.844,99;23/12/2014;;88;88 - Otros Entes, LEY 1/2014, de 26 de junio;204;CESV, Consejo Economico y Social Vasco;204010000;PRESIDENCIA;22/06/2016
HUIDOBRO BURGOS, FRANCISCO JOSE;SECRETARIO/A GENERAL;65.596,20;13/05/2010;22/12/2014;88;88 - Otros Entes, LEY 1/2014, de 26 de junio;204;Consejo Economico y Social Vasco;204010000;Consejo Economico y Social Vasco;30/11/2015
IBARRECHE CARECHE, JUAN;DIRECTOR/A;67.087,04;11/01/2013;;4;04 - EMPLEO Y POLITICAS SOCIALES;53;LANBIDE, Servicio Vasco de Empleo;53130000;DIRECCION DE FORMACION PARA EL EMPLEO Y GARANTIA DE INGRESOS;30/11/2015
IBARRECHE CARECHE, JUAN;DIRECTOR/A;67.087,02;11/01/2013;;4;04 - EMPLEO Y POLITICAS SOCIALES;53;LANBIDE, Servicio Vasco de Empleo;53130000;DIRECCION DE FORMACION PARA EL EMPLEO Y GARANTIA DE INGRESOS;22/06/2016
IBARRETXE ALTUBE, ROBERTO;DIRECTOR/A GERENTE GR.4;69.581,62;01/11/2010;;8;08 - SALUD;60;OSAKIDETZA - Servicio vasco de salud;60030000;CENTRO VASCO DE TRANSFUSION Y TEJIDOS HUMANOS;30/11/2015
IBARRETXE ALTUBE, ROBERTO;DIRECTOR/A GERENTE GR.4;70.692,35;01/11/2010;;8;08 - SALUD;60;OSAKIDETZA, Servicio vasco de salud;60030000;CENTRO VASCO DE TRANSFUSION Y TEJIDOS HUMANOS;22/06/2016
IGARTUA AZCUNE, REGINA;DIRECTOR/A DE ENFERMERIA GR.4;56.373,02;28/11/2005;;8;08 - SALUD;60;OSAKIDETZA - Servicio vasco de salud;60126000;HOSPITAL GORLIZ;30/11/2015
IGARTUA AZCUNE, REGINA;DIRECTOR/A DE ENFERMERIA GR.4;54.878,50;28/11/2005;;8;08 - SALUD;60;OSAKIDETZA, Servicio vasco de salud;60126000;HOSPITAL GORLIZ;22/06/2016
IGLESIA ROSENDE, KARMELE;DIRECTOR/A DE PERSONAL GR.3;66.061,83;06/05/2014;;8;08 - SALUD;60;OSAKIDETZA - Servicio vasco de salud;60124000;ORGANIZACION SANITARIA INTEGRADA BARAKALDO-SESTAO;30/11/2015
IGLESIA ROSENDE, KARMELE;DIRECTOR/A DE PERSONAL GR.3;67.389,39;06/05/2014;;8;08 - SALUD;60;OSAKIDETZA, Servicio vasco de salud;60124000;ORGANIZACION SANITARIA INTEGRADA BARAKALDO-SESTAO;22/06/2016
IÑARGA ECHEVERRIA, MIREN;DIRECTOR/A ACADEMICO/A;20.571,88;01/09/2014;;6;06 - EDUCACION, POLITICA LINGUISTICA Y CULTURA;105;Musikene, Fundacion Privada para el Centro Superior de Musica del Pais Vasco;105000000;Musikene, Fundacion Privada para el Centro Superior de Musica del Pais Vasco;30/11/2015
IÑARGA ECHEVERRIA, MIREN;DIRECTOR/A ACADEMICO/A;62.683,03;01/09/2014;;6;06 - EDUCACION, POLITICA LINGUISTICA Y CULTURA;105;Musikene, Fundacion Privada para el Centro Superior de Musica del Pais Vasco;105000000;DIRECCION GENERAL / GERENCIA;22/06/2016
IRADI ARRIETA, JOSU MIRENA;DIRECTOR/A GENERAL (NIVEL DIRECTOR);72.842,85;03/01/2013;;5;05 - HACIENDA Y FINANZAS;46;EUSTAT, Instituto Vasco de Estadistica;46010000;DIRECCION GENERAL;30/11/2015
IRADI ARRIETA, JOSU MIRENA;DIRECTOR/A GENERAL (NIVEL DIRECTOR);74.294,22;03/01/2013;;5;05 - HACIENDA Y FINANZAS;46;EUSTAT, Instituto Vasco de Estadistica;46010000;DIRECCION GENERAL;22/06/2016
IRIARTE IRURETA, MIREN IZASKUN;VICECONSEJERO/A;81.767,64;25/05/2013;;9;09 - MEDIO AMBIENTE Y POLITICA TERRITORIAL;9;Departamento de Medio Ambiente y Politica Territorial;9100000;VICECONSEJERIA DE ADMINISTRACION Y PLANIFICACION TERRITORIAL;30/11/2015
IRIARTE IRURETA, MIREN IZASKUN;VICECONSEJERO/A;83.588,58;25/05/2013;;9;09 - MEDIO AMBIENTE Y POLITICA TERRITORIAL;9;Departamento de Medio Ambiente y Politica Territorial;9100000;VICECONSEJERIA DE ADMINISTRACION Y PLANIFICACION TERRITORIAL;22/06/2016
IRUIN SANZ, ALVARO;DIRECTOR/A GERENTE GR.4;71.142,65;17/07/2007;;8;08 - SALUD;60;OSAKIDETZA - Servicio vasco de salud;60136000;RED DE SALUD MENTAL DE GIPUZKOA;30/11/2015
IRUIN SANZ, ALVARO;DIRECTOR/A GERENTE GR.4;71.361,48;17/07/2007;;8;08 - SALUD;60;OSAKIDETZA, Servicio vasco de salud;60136000;RED DE SALUD MENTAL DE GIPUZKOA;22/06/2016
IRURETAGOIENA IBARGUREN, Mª TERESA;DIRECTOR/A GENERAL (NIVEL DIRECTOR);71.559,75;17/01/2013;;2;02 - ADMINISTRACION PUBLICA Y JUSTICIA;43;IVAP, Instituto Vasco de Administracion Publica;43010000;DIRECCION;30/11/2015
IRURETAGOIENA IBARGUREN, Mª TERESA;DIRECTOR/A GENERAL (NIVEL DIRECTOR);72.534,49;17/01/2013;;2;02 - ADMINISTRACION PUBLICA Y JUSTICIA;43;IVAP, Instituto Vasco de Administracion Publica;43010000;DIRECCION GENERAL;22/06/2016
ISPIZUA ZUAZUA, JESUS ALFREDO;DIRECTOR/A;32.974,75;17/07/2015;;4;04 - EMPLEO Y POLITICAS SOCIALES;4;Departamento de Empleo y Politicas Sociales;4130000;DIRECCION ECONOMIA SOCIAL;22/06/2016
ITUARTE AZPIAZU, RICARDO;DIRECTOR/A DIVISION CORPORATIVA DE ECONOMICO-FINANCIERO;14.674,45;20/10/2015;;8;08 - SALUD;60;OSAKIDETZA, Servicio vasco de salud;60010000;DIRECCION GENERAL;22/06/2016
ITURBE MENDIALDUA, Mª TERESA;DIRECTOR/A GENERAL;85.693,00;07/03/2013;;6;06 - EDUCACION, POLITICA LINGUISTICA Y CULTURA;66;Euskal Irrati Telebista Radio Television Vasca (EITB);66010000;Direccion General de EITB;30/11/2015
ITURBE MENDIALDUA, Mª TERESA;DIRECTOR/A GENERAL;85.693,00;07/03/2013;;6;06 - EDUCACION, POLITICA LINGUISTICA Y CULTURA;66;EITB, Euskal Irrati Telebista Radio Television Vasca;66010000;DIRECCION GENERAL / GERENCIA;22/06/2016
ITURRIAGA ANCIN, FERNANDO;ASESOR/A DE PROGRAMAS Y ESTUDIOS;71.602,40;19/04/2013;;5;05 - HACIENDA Y FINANZAS;5;Departamento de Hacienda y Finanzas;5000000;CONSEJERIA;30/11/2015
ITURRIAGA ANCIN, FERNANDO;ASESOR/A DE PROGRAMAS Y ESTUDIOS;72.340,59;19/04/2013;;5;05 - HACIENDA Y FINANZAS;5;Departamento de Hacienda y Finanzas;5000000;CONSEJERIA;22/06/2016
ITURRIAGA NIEVA, RAFAEL;VOCAL AUTORIDAD VASCA DE LA COMPETENCIA;67.087,04;17/07/2012;;5;05 - HACIENDA Y FINANZAS;54;Autoridad Vasca de la Competencia;54000000;AUTORIDAD VASCA DE LA COMPETENCIA;30/11/2015
ITURRIAGA NIEVA, RAFAEL;VOCAL AUTORIDAD VASCA DE LA COMPETENCIA;67.087,02;17/07/2012;;5;05 - HACIENDA Y FINANZAS;54;Autoridad Vasca de la Competencia;54100000;PRESIDENCIA;22/06/2016
ITURRIOZ UNZUETA, ALEJANDRA;DIRECTOR/A;67.087,04;25/04/2013;;9;09 - MEDIO AMBIENTE Y POLITICA TERRITORIAL;9;Departamento de Medio Ambiente y Politica Territorial;9210000;DIRECCION DE ADMINISTRACION AMBIENTAL;30/11/2015
ITURRIOZ UNZUETA, ALEJANDRA;DIRECTOR/A;67.087,02;25/04/2013;;9;09 - MEDIO AMBIENTE Y POLITICA TERRITORIAL;9;Departamento de Medio Ambiente y Politica Territorial;9210000;DIRECCION DE ADMINISTRACION AMBIENTAL;22/06/2016
JAUREGIBERRI GOENAGA, AMAIA;DIRECTOR/A;67.087,04;25/04/2013;;6;06 - EDUCACION, POLITICA LINGUISTICA Y CULTURA;6;Departamento de Educacion, Politica Linguistica y Cultura;6110000;DIRECCION DE GESTION ECONOMICA;30/11/2015
JAUREGIBERRI GOENAGA, AMAIA;DIRECTOR/A;67.087,02;25/04/2013;;6;06 - EDUCACION, POLITICA LINGUISTICA Y CULTURA;6;Departamento de Educacion, Politica Linguistica y Cultura;6110000;DIRECCION DE GESTION ECONOMICA;22/06/2016
JUANENA GURUCETA, SERGIO EMILIO;ASESOR/A EN COMUNICACIONES;67.087,04;14/01/2013;;9;09 - MEDIO AMBIENTE Y POLITICA TERRITORIAL;9;Departamento de Medio Ambiente y Politica Territorial;9000000;CONSEJERIA;30/11/2015
JUANENA GURUCETA, SERGIO EMILIO;ASESOR/A EN COMUNICACIONES;67.087,02;14/01/2013;;9;09 - MEDIO AMBIENTE Y POLITICA TERRITORIAL;9;Departamento de Medio Ambiente y Politica Territorial;9000000;CONSEJERIA;22/06/2016
KRUZETA OLAÑETA, ODILE;DIRECTOR/A DE EITB-Radio;77.554,00;13/03/2013;;6;06 - EDUCACION, POLITICA LINGUISTICA Y CULTURA;162;Eusko Irratia Radiodifusion Vasca, S.A.;162010000;Eusko Irratia Radiodifusion Vasca, S.A.;30/11/2015
KRUZETA OLAÑETA, ODILE;DIRECTOR/A DE EITB-Radio;77.554,00;13/03/2013;;6;06 - EDUCACION, POLITICA LINGUISTICA Y CULTURA;162;Eusko Irratia Radiodifusion Vasca, S.A.;162010000;DIRECCION;22/06/2016
KUTZ GARAIZABAL, RAFAEL MANUEL;DELEGADO/A;110.693,60;19/04/2013;;1;01 - LEHENDAKARITZA;1;Lehendakaritza;1260000;DELEGACION DE EUSKADI EN CHILE, PERU Y COLOMBIA;30/11/2015
KUTZ GARAIZABAL, RAFAEL MANUEL;DELEGADO/A;110.693,58;19/04/2013;;1;01 - LEHENDAKARITZA;1;Lehendakaritza;1260000;DELEGACION DE EUSKADI EN CHILE, PERU Y COLOMBIA;22/06/2016
